smiles,property_name,property_value,property_unit,label_source
*C(=O)Nc1ccc(cc1)Oc1ccc(c(c1)C(C)(C)C)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,5.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(c(c1)C)c1ccc(cc1C)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,7.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(c(c1)C)c1ccc(cc1C)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.087,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(c(c1)C)c1ccc(cc1C)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,265.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(c(c1)C)c1ccc(cc1C)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,490.5,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(c(c1)C)c1ccc(cc1C)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,5.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(nc1)*,Glass transition temperature,170.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(nc1)*,Thermal decomposition temperature,455.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(nc1)*,Thermal decomposition weight loss,9.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,8.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.083,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,254.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,488.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(CC2CC1C1C2CCC1)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,5.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,9.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.071,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,250.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,539.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.061,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,231.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,531.5,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Glass transition temperature,230.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Melting temperature,130.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Glass transition temperature,216.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition temperature,449.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition weight loss,0.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Elongation at break,6.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Tensile stress strength at break,0.078,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Glass transition temperature,250.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition temperature,503.5,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Glass transition temperature,207.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition temperature,456.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition weight loss,0.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Elongation at break,8.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Tensile stress strength at break,0.074,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Glass transition temperature,235.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition temperature,500.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1cccc2c1cccc2Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Elongation at break,14.4,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Tensile stress strength at break,0.0551,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Glass transition temperature,287.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition temperature,675.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)c1sc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C,Thermal decomposition weight loss,31.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C)(C)C,Glass transition temperature,177.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C)(C)C,Thermal decomposition temperature,470.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*)(C)C)(C)C,Thermal decomposition weight loss,5.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)*)C,Elongation at break,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)*)C,Tensile stress strength at break,0.087,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)*)C,Glass transition temperature,315.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)*)C,Thermal decomposition temperature,497.5,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(c(c1)N1C(=O)c2c(C1=O)cc(cc2)*)C,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,66.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.076,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,322.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,498.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(c(c1)C)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,13.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(c(c1)C)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.079,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(c(c1)C)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,293.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(c(c1)C)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,511.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(c(c1)C)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.099,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,330.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,496.5,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,9.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.083,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,320.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,505.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,12.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.075,GPa,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Glass transition temperature,284.0,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition temperature,523.5,C,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Thermal decomposition weight loss,10.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Elongation at break,20.0,%,exp
*C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(NC(=O)c2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cc(cc2)*,Tensile stress strength at break,0.071,GPa,exp
